A_id,Sizes,Weights,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality,,,size,weight,sweet,crunch,juicines,rip,acidity,resa,
3635,-2.883794799,-3.492210252,0.496504487,2.01310809,1.337387942,1.625234197,5.303691147,bad,,,0.314787302,0.282649056,0.556994998,0.58999775,0.547735308,0.571636705,0.854248696,0,
3636,-1.354862525,-0.585764384,-3.027639492,3.340168631,-2.241304338,-0.788301781,0.058757464,good,,,0.42755647,0.507248732,0.291410743,0.68704121,0.279191729,0.387431565,0.490403137,1,
3637,-3.026836026,0.962312473,-0.516213768,-1.39690954,-1.209017756,1.36093326,-1.209371265,good,,,0.304237037,0.62687854,0.480675181,0.340634666,0.356654084,0.551464811,0.402431957,1,
3638,0.723468166,-2.900737972,-1.640903127,1.550032307,2.225629228,-0.895656441,2.275525222,good,,,0.580847514,0.328355905,0.39591707,0.55613458,0.614388565,0.379238077,0.644182222,1,
3639,1.048381823,-1.839771286,-1.376465914,3.183665186,0.253453804,-1.620282534,-0.024782906,good,,,0.604812109,0.410343592,0.415845416,0.675596641,0.466397342,0.32393339,0.48460787,1,
3640,-0.731726405,-2.834785139,-0.603772315,2.138972255,-0.7654993,3.035790538,-1.759214369,bad,,,0.473517003,0.333452502,0.47407665,0.599201771,0.389935525,0.679292746,0.364288868,0,
3641,-2.220093576,2.68953204,-1.360323088,0.375715521,1.110462901,-0.595112325,-1.917976581,good,,,0.363739787,0.760351851,0.417061961,0.470260756,0.530706948,0.402176111,0.353275397,1,
3642,-3.310745467,-1.037640479,2.353780305,0.800274858,3.369074275,-1.398208439,-4.108894568,good,,,0.283296782,0.472329374,0.696961814,0.501307348,0.700192205,0.34088246,0.201289532,1,
3643,-0.491633391,-0.602562968,-0.206738132,0.906869069,2.235162841,-0.902593416,2.926372989,bad,,,0.491225498,0.505950598,0.503997683,0.509102223,0.615103963,0.378708635,0.689332091,0,
3644,3.736865832,0.333673283,-0.130783565,1.178783954,3.370875752,-1.297338321,3.160949687,good,,,0.803106115,0.578299566,0.509721722,0.528986441,0.700327387,0.348581038,0.705604878,1,
3645,-1.774583207,-2.998949187,4.606385858,0.058522934,1.368155673,0.934525467,0.014200275,good,,,0.396599211,0.320766496,0.866721214,0.447065532,0.550044106,0.518920649,0.487312166,1,
3646,-1.534866075,-2.81447693,-1.526625819,0.79127954,2.271709162,3.727642712,1.072321024,bad,,,0.414279982,0.335021848,0.404529162,0.50064955,0.617846384,0.732096071,0.560714912,0,
3647,-2.754867776,-0.703909382,-0.459260284,1.88132249,-1.11462496,1.091556689,2.575213796,bad,,,0.324296548,0.498118912,0.484967272,0.580360713,0.36373728,0.530905537,0.664971876,0,
3648,-0.721063355,-0.848216366,-0.70666115,0.802175979,-0.381319625,-0.545139919,2.069509514,bad,,,0.474303476,0.486967387,0.466322808,0.50144637,0.418764208,0.405990089,0.629890735,0,
3649,1.833619979,-4.414764977,0.962194867,4.172800489,1.154648092,2.276095375,0.478269528,good,,,0.662728771,0.211357347,0.592090054,0.747928768,0.534022586,0.621311529,0.519505049,1,
3650,-3.947004531,3.164370307,-2.037451683,0.765063597,2.937937722,-1.403866169,-4.643768843,good,,,0.236368343,0.797045644,0.366032635,0.498732467,0.667839898,0.340450652,0.164184844,1,
3651,2.539110403,-1.781323994,-0.464490145,2.84389669,4.002744104,-2.228520372,2.360765322,good,,,0.714763495,0.414860188,0.484573143,0.650750517,0.747742526,0.277511652,0.650095401,1,
3652,-3.245998613,2.514563491,0.259883416,-1.334722577,1.824930891,-1.338919921,-3.202740023,good,,,0.288072304,0.746830912,0.539162914,0.345182189,0.584320328,0.34540746,0.264150252,1,
3653,-0.544405715,-1.240239165,1.378228533,1.645772913,1.042866782,0.349052315,-1.947408878,good,,,0.48733318,0.456673276,0.623442914,0.563135768,0.525634563,0.47423635,0.351233653,1,
3654,-0.427486229,-2.172022754,-0.815573451,0.446631363,-1.236801965,1.379888927,-2.201604888,bad,,,0.495956788,0.384668394,0.45811503,0.475446592,0.354569169,0.55291154,0.333599857,0,
3655,-0.887670541,-0.084857387,-0.755431175,0.145391828,1.062442109,1.453168701,-1.950320823,good,,,0.462015061,0.545957022,0.462647433,0.453417961,0.527103487,0.558504376,0.351031649,1,
3656,-1.527219302,1.658760833,-4.080014991,0.860941315,-0.974705665,1.51182187,0.422928552,bad,,,0.414843984,0.680697562,0.212102302,0.505743681,0.374236766,0.562980885,0.515665998,0,
3657,-3.328450263,-0.307328307,-1.951539178,0.58811625,-1.878286797,3.213166051,0.258639507,bad,,,0.281990933,0.52876527,0.372507117,0.485792904,0.306432414,0.692830344,0.504269126,0,
3658,-1.245988902,-2.986390261,0.786796603,-0.692880976,-3.365292531,2.00360165,-1.952773954,bad,,,0.435586641,0.321737004,0.578871804,0.392117899,0.194848122,0.600514348,0.350861473,0,
3659,-0.403559622,-1.563125004,-1.578352241,4.080576129,-0.697546847,-2.415979785,-1.169836168,good,,,0.497721538,0.431721821,0.400630989,0.741184712,0.395034648,0.263204433,0.40517454,1,
3660,-1.399653561,-0.561242518,2.378155731,1.439750436,2.906046409,-1.428846518,-2.284637715,good,,,0.424252826,0.509143693,0.698798779,0.548070039,0.665446787,0.33854411,0.327839799,1,
3661,-1.90216306,0.976375539,0.732034303,3.480407749,0.267570026,-4.607841104,1.234749952,good,,,0.387189328,0.627965283,0.574744843,0.697296423,0.467456617,0.095917878,0.571982747,1,
3662,-1.489220294,-2.648797765,-4.997272132,-0.084500545,3.301842943,5.371677004,3.079908093,bad,,,0.41764667,0.347824937,0.142976564,0.436606708,0.695147194,0.857571543,0.699982953,0,
3663,0.100569417,0.900246265,2.325549817,-0.766839854,0.071170194,-2.250446879,2.624366428,good,,,0.534904489,0.622082286,0.694834326,0.386709536,0.452718855,0.275838184,0.668381636,1,
3664,-0.353171649,-1.573997834,-2.4402997,1.519945162,0.002562535,-0.595015784,-0.434602915,good,,,0.501437995,0.430881608,0.335673463,0.553934409,0.447570565,0.402183479,0.456178303,1,
3665,1.509341662,0.870359499,-1.6121142,2.454735384,-0.423508598,-0.724339547,1.93905777,bad,,,0.638811036,0.619772745,0.398086642,0.622292464,0.415598365,0.392313271,0.620841186,0,
3666,-0.227007801,-1.423544639,2.56971074,1.038374241,-0.996261598,-2.867203641,-1.932152263,bad,,,0.510743438,0.442508089,0.713234624,0.518718752,0.372619218,0.228766267,0.352292018,0,
3667,-1.307506835,-0.779572228,-4.420471164,0.740101707,-1.406777122,2.272082519,-2.600627211,bad,,,0.431049275,0.492271959,0.186445065,0.496907088,0.341814304,0.621005261,0.305919336,0,
3668,1.067835473,-2.3637292,1.579480499,-0.62774093,-1.351699815,3.430219056,-1.134481826,good,,,0.606246948,0.36985401,0.638609534,0.396881371,0.345947282,0.709396196,0.407627102,1,
3669,2.697142214,-1.820709366,-0.433326462,0.678484772,1.955353081,-0.735992437,2.106155005,good,,,0.726419417,0.411816628,0.48692168,0.49240125,0.594107155,0.391423903,0.632432865,1,
3670,-0.373634004,-1.758255448,-3.152849405,2.149092557,-0.387807669,1.893315302,-2.108192127,bad,,,0.499928757,0.416642842,0.281974754,0.599941835,0.418277347,0.592097107,0.340079981,0,
3671,0.946689459,-2.081213324,-0.111165921,2.136934946,-1.980891217,-0.782724507,-0.994363844,bad,,,0.597311604,0.39168582,0.511200134,0.59905279,0.298733021,0.387857232,0.417347206,0,
3672,0.769361212,-1.127547177,-3.182520245,0.519028897,-0.219221158,0.947265294,-0.782277871,good,,,0.584232438,0.465381708,0.27973872,0.480740779,0.430928009,0.519892974,0.432059793,1,
3673,1.37600879,0.185048465,-1.197658635,1.690349646,0.472990272,-2.482578403,2.191127139,bad,,,0.628976829,0.566814375,0.429320574,0.566395514,0.482871267,0.258121514,0.638327455,0,
3674,-0.863086673,-0.759133573,-0.683856552,0.031125912,-1.671518145,1.262743446,-0.568033409,bad,,,0.463828289,0.493851385,0.468041394,0.44506208,0.321948248,0.543970799,0.446922115,0,
3675,1.892078643,0.954169191,-1.481275741,0.640674093,0.308714749,1.858212158,2.90375397,bad,,,0.667040495,0.626249256,0.407946806,0.489636282,0.4705441,0.589417976,0.68776299,0,
3676,-1.037288412,0.366346116,-4.517652895,1.077038853,0.390722221,2.388542065,-1.382419645,bad,,,0.450979724,0.580824405,0.179121318,0.521546165,0.476697906,0.62989365,0.390427442,0,
3677,-0.325175488,-1.185583268,1.797445991,0.37072102,1.101220986,0.473681895,-1.276436424,good,,,0.503502902,0.460896887,0.655035708,0.469895525,0.530013438,0.48374829,0.397779589,1,
3678,0.592845748,-0.967982939,-1.42466522,2.620696053,-0.533477905,0.413022627,-0.140260908,bad,,,0.571213221,0.477712258,0.412213051,0.634428607,0.407346314,0.479118672,0.476597061,0,
3679,-3.690033476,-0.873525081,2.228896977,0.329779232,3.151650576,-0.550207271,-2.83624902,good,,,0.255321708,0.485011621,0.687550438,0.46690159,0.683876821,0.40560334,0.289574048,1,
3680,-0.584494482,0.10284819,0.305214564,-0.568384319,2.323589134,-2.502574702,2.618615143,bad,,,0.48437636,0.560462233,0.54257913,0.40122192,0.621739435,0.256595363,0.667982665,0,
3681,-0.682456707,-1.934766138,1.073410696,1.132809211,-3.393447194,-1.189019316,-1.615105438,bad,,,0.477150979,0.403002732,0.600471429,0.525624463,0.192735408,0.356848127,0.374285828,0,
3682,-0.813357163,1.720143421,0.698080042,0.631219087,-1.510805676,-0.672179493,2.575010153,bad,,,0.467496179,0.685440988,0.572186004,0.488944869,0.334008044,0.396294215,0.664957749,0,
3683,2.555090846,-2.591458448,-2.617397357,-0.915404855,2.207459549,-2.606958158,5.478025057,bad,,,0.715942161,0.352255913,0.322327145,0.375845479,0.61302512,0.248628641,0.866342389,0,
3684,0.918445512,0.512052773,-2.490343,2.640436746,0.93512328,0.952414191,0.11606493,bad,,,0.595228421,0.592084091,0.331902133,0.635872178,0.517549535,0.520285947,0.494378605,0,
3685,0.470831799,-1.473399053,-0.297608983,1.097209351,-1.543419789,-0.705121171,-0.035106956,good,,,0.562213861,0.438655519,0.497149533,0.523021165,0.331560695,0.39378005,0.483891681,1,
3686,-0.950541723,-0.878032973,-1.381008463,2.264994488,-2.574356228,-1.511089384,-2.005624759,bad,,,0.457377883,0.484663267,0.415503083,0.608417352,0.254199653,0.332267196,0.347195167,0,
3687,-2.575556393,0.390144229,2.850173305,-0.207059684,2.073950561,0.639698452,0.944422302,bad,,,0.337521984,0.582663437,0.734370662,0.427644371,0.603006661,0.496418954,0.551842468,0,
3688,2.606032193,-3.679310914,-0.271326115,2.597161321,0.495858864,2.784073054,-0.824822105,good,,,0.719699432,0.26819059,0.499130245,0.632707592,0.484587316,0.660081243,0.429108463,1,
3689,-1.963238766,-2.639898991,4.052054785,1.515137929,2.180870107,0.392693765,-0.624850579,good,,,0.382684579,0.348512602,0.824946075,0.553582872,0.611029859,0.477567139,0.442980659,1,
3690,-0.05330966,-0.450788314,-0.046452614,0.70069933,1.640553202,-2.093953123,3.592090472,bad,,,0.523554859,0.517679197,0.516077016,0.494025725,0.570484703,0.287782051,0.735513485,0,
3691,-1.490275086,-0.567991035,0.887526824,-0.260951052,1.68149759,0.036148282,-4.120365395,good,,,0.417568872,0.508622192,0.586462969,0.423703477,0.573557153,0.450354986,0.200493791,1,
3692,-1.953106039,0.054136648,1.977852311,-0.052252992,-0.707613625,0.808005115,-1.808142083,good,,,0.383431937,0.556697981,0.668631372,0.438964862,0.394279242,0.509264402,0.36089471,1,
3693,2.120291411,-1.063668331,1.514873772,0.452446875,2.315999673,-0.230587543,-0.155481559,bad,,,0.683872741,0.470318035,0.633740684,0.475871861,0.621169925,0.429997257,0.475541192,0,
3694,-0.864605535,-0.064787516,-1.066480372,3.133234629,1.142513579,0.685488676,1.349920757,good,,,0.463716262,0.547507949,0.439206345,0.671908824,0.533112017,0.499913741,0.579972245,1,
3695,-1.408655821,0.549019768,0.226737958,-0.033462266,2.187062138,-0.895910258,-2.803778412,good,,,0.423588848,0.594940767,0.536665027,0.440338965,0.611494506,0.379218705,0.291826562,1,
3696,-0.833621274,-1.103314664,0.15085896,0.373902004,0.985630046,1.314725324,-1.962664226,good,,,0.466001563,0.467254309,0.530946683,0.470128139,0.521339542,0.547938144,0.350175376,1,
3697,-0.258636257,-0.400312462,-0.175797778,1.446483354,2.514169981,0.437559243,-1.238271661,good,,,0.508410624,0.521579789,0.50632939,0.548562395,0.636040543,0.480991348,0.400427111,1,
3698,-1.697410227,0.034973005,0.273230181,1.132296519,2.695980347,-0.242545787,-3.365377449,good,,,0.402291244,0.555217083,0.540168744,0.525586971,0.649683517,0.429084584,0.252867954,1,
3699,0.543925986,0.351044672,0.254268897,-0.229104749,1.936577931,-1.897021997,1.34871204,good,,,0.567605055,0.579641964,0.538739796,0.42603229,0.592698276,0.302812167,0.579888395,1,
3700,-2.654698314,0.466165454,1.36065638,-1.391477566,1.596251876,0.289380224,-2.827877708,good,,,0.331684728,0.588538084,0.622118653,0.341031888,0.56716035,0.469682075,0.290154773,1,
3701,3.002557156,-2.013221818,-4.684990067,-0.500138543,2.774750609,2.586885385,-3.056400752,bad,,,0.748945849,0.396939959,0.166510563,0.406212503,0.655594405,0.645031547,0.274301933,0,
3702,2.150806334,0.621560589,-3.255874065,4.153899563,-1.243523579,0.33998713,2.553833014,good,,,0.686123425,0.60054646,0.274210677,0.746546607,0.354064782,0.47354448,0.663488673,1,
3703,-3.469966894,0.161187416,1.817751338,-1.059005682,1.246757847,1.046128479,-0.819232392,bad,,,0.271553118,0.564970479,0.656565947,0.365344435,0.540934464,0.527438379,0.429496226,0,
3704,-3.191808027,-2.068065559,2.342806455,1.08830402,1.859325063,0.777898305,1.265621547,good,,,0.292069228,0.392701832,0.69613481,0.522369948,0.586901253,0.5069666,0.574124336,1,
3705,0.722922867,-2.815058561,-2.233039017,0.526597412,1.855820758,1.249778798,-0.633685208,bad,,,0.580807294,0.334976901,0.351292909,0.481294239,0.586638291,0.542981315,0.442367793,0,
3706,0.812997781,-3.097410769,-0.474889061,0.336251733,-1.585159309,0.531201742,-3.349056395,bad,,,0.587450933,0.313157739,0.483789466,0.467374902,0.328428579,0.488138301,0.25400016,0,
3707,1.237467716,-3.653573163,-1.406557037,0.723784547,-3.468093242,0.061522535,-4.311281608,bad,,,0.618758481,0.270179511,0.413577708,0.495713869,0.187134,0.452291592,0.187249769,0,
3708,1.926175958,-2.979593054,-0.766003398,-1.54286478,2.618039891,0.652028639,2.311521591,good,,,0.669555405,0.322262268,0.461850696,0.329961452,0.643834898,0.497360014,0.646679321,1,
3709,-2.486787507,-0.602886668,1.37740695,0.77574141,0.626755722,0.46137289,-0.556968634,bad,,,0.344069294,0.505925583,0.623380998,0.499513299,0.494409762,0.482808846,0.447689688,0,
3710,1.000807187,-2.120668455,-0.930667593,3.251231784,-1.516811353,-1.297011475,-0.100716598,good,,,0.601303155,0.38863687,0.44944138,0.680537558,0.333557381,0.348605983,0.479340284,1,
3711,1.03353604,1.102442526,0.760450795,-3.067833488,2.791210071,-1.038841274,1.280264687,good,,,0.603717131,0.637707286,0.576886348,0.218445635,0.656829516,0.368309969,0.575140143,1,
3712,-1.959698175,-1.673449832,3.165718762,-0.262965452,0.829822614,1.219801259,-2.146420065,good,,,0.382945722,0.423196315,0.758150594,0.423556171,0.509647817,0.540693379,0.337428076,1,
3713,0.390908914,-2.229345691,-0.04717925,1.743922548,-1.089778327,2.233872488,0.719461552,bad,,,0.556319004,0.380238684,0.516022256,0.570313119,0.365601761,0.618089007,0.536236748,0,
3714,-2.376222102,1.705030486,-1.029885984,0.125125266,1.142983541,-0.385940241,-4.856291001,good,,,0.352224245,0.684273115,0.441964148,0.451935936,0.533147283,0.418140477,0.149441999,1,
3715,-0.809684774,1.444030595,-0.324452387,1.117037848,0.095019232,1.449867422,3.207720704,bad,,,0.467767042,0.664103982,0.495126578,0.524471156,0.454508477,0.558252417,0.708849424,0,
3716,0.214291389,-0.701338673,0.408814829,0.778462481,0.927361115,-1.54708877,1.495648024,bad,,,0.543292258,0.498317567,0.550386586,0.499712282,0.516967066,0.329519662,0.59008147,0,
3717,-0.355935653,-4.023887998,2.21153071,1.119227641,1.506340802,2.501914095,0.735253371,good,,,0.50123413,0.241562913,0.686241692,0.524631288,0.560413461,0.638546395,0.53733224,1,
3718,2.707034725,2.388530982,-2.543166735,3.289255126,-2.678043398,0.629369301,1.421059511,good,,,0.727149057,0.737091573,0.327921265,0.683318077,0.246419011,0.495630615,0.584907201,1,
3719,-1.753948737,-2.404526608,3.030541966,1.461401776,1.282876617,0.320760295,-0.401986967,good,,,0.398121144,0.366701333,0.747963488,0.549653328,0.543644801,0.472077055,0.4584409,1,
3720,0.019534348,-3.379991914,0.249238365,4.411003903,-2.640517151,-1.491505988,-1.597359527,bad,,,0.5289276,0.291320885,0.538360688,0.76534778,0.249234965,0.333761834,0.375516877,0,
3721,-3.402126958,-4.093941936,-2.361790864,0.710132281,-1.187019591,3.748214803,-5.319856723,bad,,,0.276556775,0.236149397,0.341589995,0.494715525,0.358304817,0.733666168,0.117284047,0,
3722,0.017242902,-3.312535365,-3.099932129,1.350343462,-3.025360641,2.711290269,-2.931796158,bad,,,0.528758591,0.296533684,0.285962672,0.541532009,0.22035647,0.654526338,0.282945861,0,
3723,-1.309113655,0.709457004,0.387914675,1.842579702,2.341315283,0.428396518,1.454817252,bad,,,0.430930761,0.607338779,0.548811522,0.577527584,0.623069598,0.480292033,0.587249005,0,
3724,-0.896410734,0.069006498,-0.446789053,0.048893091,0.949138848,1.460102011,-2.349972115,good,,,0.461370412,0.557847069,0.485907121,0.446361334,0.518601258,0.559033538,0.323307495,1,
3725,2.749569869,-4.193331448,-3.580433143,-2.190085458,3.918855994,2.030996976,-0.223255333,good,,,0.730286314,0.228468933,0.249751466,0.282632387,0.741447597,0.602605205,0.470839667,1,
3726,1.753117793,-1.349035403,-0.651340805,-0.009139815,-1.212813289,4.082785482,0.169730639,good,,,0.656791186,0.448265895,0.470491824,0.442117584,0.356369269,0.759201167,0.498101441,1,
3727,-2.825499373,-1.424939845,2.510174709,-2.277240765,0.082552035,1.245108443,-2.913336836,good,,,0.319086987,0.442400273,0.708747908,0.276259014,0.453572944,0.542624866,0.2842264,1,
3728,3.749704124,-4.184498495,-1.79606613,-0.114751168,3.601092527,0.857336484,1.533792693,good,,,0.804053026,0.229151512,0.384223776,0.434394582,0.717602758,0.513029455,0.592727599,1,
3729,-3.437177757,-1.405760077,2.515929794,3.015666233,3.270542649,-1.040078983,0.474794991,good,,,0.27397154,0.443882416,0.709181619,0.663311444,0.692798433,0.368215504,0.519264018,1,
3730,1.800361413,-1.305509183,1.376614049,-0.063150028,4.1911636,-2.563769907,3.007054198,good,,,0.660275725,0.451629444,0.623321244,0.438167999,0.761881446,0.251924841,0.694929016,1,
3731,-1.17370435,0.882699071,-5.144179751,1.433178456,-2.408160762,2.108997241,-0.012061768,bad,,,0.440918119,0.620726302,0.131905407,0.547589452,0.266670892,0.608558317,0.485490346,0,
3732,-0.612113509,-0.140382592,0.221056063,1.653169995,2.077000023,0.16699374,-1.365244029,good,,,0.482339269,0.541666234,0.536236832,0.563676691,0.603235491,0.460341332,0.391618929,1,
3733,1.020575034,-1.799720044,-1.452263597,0.953467183,-0.154009436,-0.217949376,2.386965287,bad,,,0.602761169,0.413438608,0.4101332,0.512509785,0.43582147,0.430961824,0.651912915,0,
3734,-0.557750337,-2.13174696,0.281289627,1.742211952,-0.266631328,1.29658399,-0.012433307,bad,,,0.486348923,0.387780763,0.540776115,0.570188029,0.42737037,0.546553566,0.485464572,0,
3735,-3.27631429,0.79249648,0.823381292,0.892559612,2.272862312,-1.107253673,-2.018944333,good,,,0.285836316,0.613755771,0.581628875,0.50805582,0.617932916,0.363088619,0.346271177,1,
